timestamp,Q,I,F
183325,-7.92,25.33,131328.00
183356,13.06,33.21,4104.00
183387,-7.73,25.38,131328.00
183419,13.24,33.00,4104.00
183450,-7.78,25.83,131328.00
183481,13.30,33.11,4104.00
183512,-7.91,25.62,131328.00
183543,13.26,33.34,4104.00
183575,-7.91,25.74,131328.00
183606,13.22,33.22,4104.00
183637,-7.99,25.98,131328.00
183668,13.39,33.37,4104.00
183699,-7.85,26.05,131328.00
183730,13.43,33.38,4104.00
183762,-7.79,26.13,131328.00
183793,13.30,33.46,4104.00
183824,-7.78,26.29,131328.00
183855,13.49,33.34,4104.00
183886,-7.81,26.15,131328.00
183918,13.39,33.56,4104.00
183949,-7.96,26.02,131328.00
183980,13.41,33.56,4104.00
184011,-7.89,26.21,131328.00
184042,13.36,33.66,4104.00
184074,-7.94,26.03,131328.00
184105,13.36,33.66,4104.00
184136,-7.92,26.19,131328.00
184167,13.25,33.56,4104.00
184198,-7.80,26.34,131328.00
184230,13.40,33.30,4104.00
184261,-7.65,26.07,131328.00
184292,13.45,33.69,4104.00
184323,-7.63,26.13,131328.00
184354,13.39,33.62,4104.00
184385,-7.67,26.08,131328.00
184417,13.45,33.28,4104.00
184448,-7.71,26.14,131328.00
184479,13.36,33.42,4104.00
184510,-7.86,25.66,131328.00
184541,13.20,33.13,4104.00
184573,-7.74,25.61,131328.00
184604,13.08,33.07,4104.00
184635,-7.86,25.41,131328.00
184666,13.05,32.96,4104.00
184697,-7.83,25.31,131328.00
184729,13.10,32.92,4104.00
184760,-7.60,25.09,131328.00
184791,12.96,32.74,4104.00
184822,-7.58,24.92,131328.00
184853,13.06,32.60,4104.00
184884,-7.94,24.77,131328.00
184916,12.83,32.83,4104.00
184947,-7.81,24.64,131328.00
184978,12.93,32.69,4104.00
185009,-7.85,24.60,131328.00
185040,12.94,32.75,4104.00
185072,-7.97,24.30,131328.00
185103,12.84,32.20,4104.00
185134,-8.00,24.22,131328.00
185165,12.71,32.46,4104.00
185196,-7.83,24.01,131328.00
185228,12.67,32.24,4104.00
185259,-7.99,23.89,131328.00
185290,12.63,32.08,4104.00
185321,-7.81,23.90,131328.00
185352,12.73,32.06,4104.00
185384,-8.03,23.60,131328.00
185415,12.50,32.09,4104.00
185446,-7.91,23.50,131328.00
185477,12.57,31.93,4104.00
185508,-7.98,23.27,131328.00
185539,12.47,32.08,4104.00
185571,-8.00,23.51,131328.00
185602,12.69,31.94,4104.00
185633,-7.92,23.20,131328.00
185664,12.49,31.90,4104.00
185695,-7.85,23.35,131328.00
185727,12.65,31.80,4104.00
185758,-7.81,23.10,131328.00
185789,12.34,31.91,4104.00
185820,-7.97,22.85,131328.00
185851,12.43,31.84,4104.00
185883,-7.95,22.97,131328.00
185914,12.39,32.05,4104.00
185945,-8.02,22.98,131328.00
185976,12.34,31.84,4104.00
186007,-7.97,22.90,131328.00
186038,12.41,31.90,4104.00
186070,-7.98,22.74,131328.00
186101,12.39,31.64,4104.00
186132,-7.90,22.73,131328.00
186163,12.49,31.64,4104.00
186194,-7.91,22.68,131328.00
186226,12.41,31.60,4104.00
186257,-7.87,22.53,131328.00
186288,12.30,31.78,4104.00
186319,-8.08,22.47,131328.00
186350,12.46,31.67,4104.00
186382,-7.99,22.56,131328.00
186413,12.24,31.71,4104.00
186444,-7.96,22.47,131328.00
186475,12.24,31.71,4104.00
186506,-8.04,22.43,131328.00
186538,12.46,31.98,4104.00
186569,-7.97,22.33,131328.00
186600,12.38,31.87,4104.00
186631,-8.05,22.32,131328.00
186662,12.26,31.92,4104.00
186693,-7.96,22.41,131328.00
186725,12.40,31.60,4104.00
186756,-7.90,22.50,131328.00
186787,12.26,31.84,4104.00
186818,-7.78,22.27,131328.00
186849,12.20,31.84,4104.00
186881,-7.97,22.27,131328.00
186912,12.30,31.50,4104.00
186943,-8.06,22.31,131328.00
186974,12.24,31.77,4104.00
187005,-7.95,22.23,131328.00
187037,12.34,31.53,4104.00
187068,-7.94,22.41,131328.00
187099,12.32,31.62,4104.00
187130,-7.80,22.25,131328.00
187161,12.38,31.71,4104.00
187192,-7.97,22.27,131328.00
187224,12.04,31.82,4104.00
187255,-8.08,22.29,131328.00
187286,12.34,31.58,4104.00
187317,-7.81,22.27,131328.00
187348,12.17,31.80,4104.00
187380,-7.89,22.26,131328.00
187411,12.21,31.67,4104.00
187442,-8.07,22.08,131328.00
187473,12.19,31.98,4104.00
187504,-8.04,22.29,131328.00
187536,12.26,31.68,4104.00
187567,-7.93,22.19,131328.00
187598,12.25,31.59,4104.00
187629,-8.07,22.10,131328.00
187660,12.28,31.68,4104.00
187692,-7.93,22.29,131328.00
187723,12.20,31.93,4104.00
187754,-7.81,22.43,131328.00
187785,12.10,31.89,4104.00
187816,-7.79,22.58,131328.00
187847,12.22,32.09,4104.00
187879,-7.97,22.57,131328.00
187910,12.33,32.07,4104.00
187941,-7.95,22.64,131328.00
187972,12.44,32.04,4104.00
188003,-8.03,22.69,131328.00
188035,12.37,31.84,4104.00
188066,-8.06,22.76,131328.00
188097,12.30,31.93,4104.00
188128,-7.87,22.83,131328.00
188159,12.53,31.82,4104.00
188191,-8.20,22.82,131328.00
188222,12.38,32.10,4104.00
188253,-7.82,22.95,131328.00
188284,12.45,32.09,4104.00
188315,-8.01,22.96,131328.00
188346,12.52,31.86,4104.00
188378,-7.97,23.25,131328.00
188409,12.44,31.99,4104.00
188440,-8.00,23.04,131328.00
188471,12.45,32.15,4104.00
188502,-7.95,23.29,131328.00
188534,12.57,32.30,4104.00
188565,-8.00,23.37,131328.00
188596,12.58,32.20,4104.00
188627,-7.97,23.39,131328.00
188658,12.57,32.03,4104.00
188690,-7.95,23.53,131328.00
188721,12.51,32.25,4104.00
188752,-7.96,23.45,131328.00
188783,12.45,32.32,4104.00
188814,-7.84,23.72,131328.00
188846,12.72,32.15,4104.00
188877,-8.00,23.86,131328.00
188908,12.58,32.35,4104.00
188939,-7.98,23.95,131328.00
188970,12.73,32.30,4104.00
189001,-8.01,24.03,131328.00
189033,12.81,32.63,4104.00
189064,-8.00,24.13,131328.00
189095,12.75,32.48,4104.00
189126,-7.69,24.21,131328.00
189157,12.90,32.26,4104.00
189189,-7.85,24.37,131328.00
189220,12.81,32.49,4104.00
189251,-7.97,24.28,131328.00
189282,12.85,32.69,4104.00
189313,-7.88,24.45,131328.00
189345,13.08,32.64,4104.00
189376,-7.77,24.70,131328.00
189407,12.85,32.87,4104.00
189438,-7.98,24.72,131328.00
189469,13.03,32.70,4104.00
189500,-8.01,24.83,131328.00
189532,13.10,32.74,4104.00
189563,-7.77,24.94,131328.00
189594,13.14,32.67,4104.00
189625,-7.91,25.02,131328.00
189656,13.04,33.13,4104.00
189688,-7.89,24.95,131328.00
189719,13.00,33.07,4104.00
189750,-7.87,25.12,131328.00
189781,13.14,33.03,4104.00
189812,-7.80,25.29,131328.00
189844,13.17,32.91,4104.00
189875,-7.75,25.57,131328.00
189906,13.25,32.95,4104.00
189937,-7.89,25.49,131328.00
189968,13.20,32.91,4104.00
190000,-7.72,25.49,131328.00
190031,13.26,32.99,4104.00
190062,-7.57,25.57,131328.00
190093,13.20,33.15,4104.00
190124,-7.69,25.64,131328.00
190155,13.34,33.37,4104.00
190187,-7.75,25.49,131328.00
190218,13.20,33.35,4104.00
190249,-7.69,25.49,131328.00
190280,13.26,32.92,4104.00
190311,-7.96,25.52,131328.00
190343,13.16,33.10,4104.00
190374,-7.91,25.39,131328.00
190405,13.12,33.26,4104.00
190436,-7.79,25.21,131328.00
190467,12.99,32.93,4104.00
190499,-7.91,25.24,131328.00
190530,12.93,32.92,4104.00
190561,-7.88,25.20,131328.00
190592,13.18,32.72,4104.00
190623,-7.79,25.02,131328.00
190654,12.85,32.73,4104.00
190686,-7.75,24.78,131328.00
190717,12.88,32.61,4104.00
190748,-7.81,24.62,131328.00
190779,12.77,32.46,4104.00
190810,-7.67,24.41,131328.00
190842,12.79,32.42,4104.00
190873,-7.65,24.29,131328.00
190904,12.66,32.31,4104.00
190935,-7.82,24.21,131328.00
190966,12.69,32.44,4104.00
190998,-7.79,24.09,131328.00
191029,12.79,32.39,4104.00
191060,-7.99,23.78,131328.00
191091,12.53,32.08,4104.00
191122,-7.81,23.54,131328.00
191153,12.58,32.21,4104.00
191185,-7.87,23.55,131328.00
191216,12.62,31.78,4104.00
191247,-7.95,23.38,131328.00
191278,12.49,31.98,4104.00
191309,-7.90,23.22,131328.00
191341,12.41,31.91,4104.00
191372,-7.91,23.21,131328.00
191403,12.50,31.97,4104.00
191434,-7.72,23.11,131328.00
191465,12.36,32.04,4104.00
191497,-7.83,23.01,131328.00
191528,12.50,31.93,4104.00
191559,-7.71,22.92,131328.00
191590,12.27,31.73,4104.00
191621,-8.02,22.94,131328.00
191653,12.28,31.66,4104.00
191684,-8.04,22.76,131328.00
191715,12.41,32.01,4104.00
191746,-7.99,22.67,131328.00
191777,12.39,31.85,4104.00
191808,-8.02,22.64,131328.00
191840,12.39,31.64,4104.00
191871,-7.85,22.66,131328.00
191902,12.30,31.73,4104.00
191933,-7.94,22.53,131328.00
191964,12.30,31.66,4104.00
191996,-7.89,22.31,131328.00
192027,12.21,31.79,4104.00
192058,-7.99,22.39,131328.00
192089,12.35,31.44,4104.00
192120,-7.73,22.37,131328.00
192152,12.18,31.57,4104.00
192183,-7.96,22.21,131328.00
192214,12.36,31.78,4104.00
192245,-7.97,22.33,131328.00
192276,12.29,31.43,4104.00
192307,-7.71,22.31,131328.00
192339,12.14,31.58,4104.00
192370,-8.04,22.20,131328.00
192401,12.09,31.70,4104.00
192432,-8.07,22.32,131328.00
192463,12.13,31.72,4104.00
192495,-7.73,22.47,131328.00
192526,12.41,31.93,4104.00
192557,-7.62,22.37,131328.00
192588,12.33,31.48,4104.00
192619,-7.93,22.23,131328.00
192651,12.15,31.77,4104.00
192682,-7.76,22.21,131328.00
192713,12.06,31.61,4104.00
192744,-7.94,22.22,131328.00
192775,12.26,31.73,4104.00
192807,-7.85,22.35,131328.00
192838,12.20,31.42,4104.00
192869,-7.68,22.23,131328.00
192900,12.12,31.67,4104.00
192931,-7.91,22.02,131328.00
192962,12.21,31.42,4104.00
192994,-7.89,22.15,131328.00
193025,12.08,31.35,4104.00
193056,-7.57,22.02,131328.00
193087,12.23,31.58,4104.00
193118,-7.71,22.04,131328.00
193150,12.02,31.35,4104.00
193181,-7.67,22.00,131328.00
193212,11.97,31.51,4104.00
193243,-7.85,22.04,131328.00
193274,12.14,31.57,4104.00
193306,-7.59,22.02,131328.00
193337,12.08,31.47,4104.00
193368,-7.76,22.23,131328.00
193399,12.05,31.37,4104.00
193430,-7.85,22.00,131328.00
193461,12.22,31.20,4104.00
193493,-7.72,21.93,131328.00
193524,12.21,31.12,4104.00
193555,-7.86,21.93,131328.00
193586,12.14,31.23,4104.00
193617,-7.83,21.88,131328.00
193649,12.12,31.17,4104.00
193680,-7.85,21.91,131328.00
193711,11.95,31.38,4104.00
193742,-7.68,21.82,131328.00
193773,12.21,31.08,4104.00
193805,-7.65,21.84,131328.00
193836,12.02,31.33,4104.00
193867,-7.67,22.03,131328.00
193898,12.12,31.42,4104.00
193929,-7.77,21.90,131328.00
193961,11.93,31.31,4104.00
193992,-7.68,22.02,131328.00
194023,12.08,31.56,4104.00
194054,-7.97,22.10,131328.00
194085,12.20,31.64,4104.00
194116,-7.98,22.17,131328.00
194148,12.17,31.57,4104.00
194179,-7.84,22.29,131328.00
194210,12.24,31.73,4104.00
194241,-7.78,22.27,131328.00
194272,12.19,31.68,4104.00
194304,-7.71,22.54,131328.00
194335,12.24,31.68,4104.00
194366,-7.75,22.63,131328.00
194397,12.46,32.03,4104.00
194428,-7.83,22.66,131328.00
194460,12.41,31.76,4104.00
194491,-7.66,22.91,131328.00
194522,12.31,31.95,4104.00
194553,-7.79,22.77,131328.00
194584,12.23,31.69,4104.00
194615,-7.43,22.94,131328.00
194647,12.29,31.79,4104.00
194678,-7.77,22.98,131328.00
194709,12.28,31.99,4104.00
194740,-7.84,22.79,131328.00
194771,12.32,31.70,4104.00
194803,-7.71,23.15,131328.00
194834,12.34,31.71,4104.00
194865,-7.92,23.20,131328.00
194896,12.38,32.05,4104.00
194927,-7.75,23.31,131328.00
194959,12.36,32.06,4104.00
194990,-7.71,23.51,131328.00
195021,12.52,32.09,4104.00
195052,-7.86,23.64,131328.00
195083,12.55,32.25,4104.00
195115,-7.96,23.67,131328.00
195146,12.49,32.29,4104.00
195177,-7.70,23.88,131328.00
195208,12.50,32.36,4104.00
195239,-7.73,23.98,131328.00
195270,12.57,32.05,4104.00
195302,-7.82,23.95,131328.00
195333,12.70,31.96,4104.00
195364,-7.68,24.12,131328.00
195395,12.70,32.08,4104.00
195426,-7.99,24.06,131328.00
195458,12.74,32.05,4104.00
195489,-7.84,24.15,131328.00
195520,12.72,32.25,4104.00
195551,-7.87,24.20,131328.00
195582,12.68,32.01,4104.00
195614,-7.78,24.36,131328.00
195645,12.87,31.99,4104.00
195676,-7.85,24.53,131328.00
195707,12.98,32.51,4104.00
195738,-7.77,24.79,131328.00
195769,12.83,32.40,4104.00
195801,-7.58,24.74,131328.00
195832,13.00,32.27,4104.00
195863,-7.84,24.88,131328.00
195894,13.03,32.27,4104.00
195925,-7.72,25.15,131328.00
195957,13.00,32.49,4104.00
195988,-7.88,25.04,131328.00
196019,12.85,32.75,4104.00
196050,-7.81,24.96,131328.00
196081,12.89,32.53,4104.00
196113,-7.78,25.01,131328.00
196144,13.00,32.81,4104.00
196175,-7.83,25.15,131328.00
196206,12.96,32.91,4104.00
196237,-7.59,25.17,131328.00
196269,12.94,32.88,4104.00
196300,-7.85,25.04,131328.00
196331,13.09,32.44,4104.00
196362,-7.63,25.11,131328.00
196393,13.04,32.38,4104.00
196424,-7.63,25.00,131328.00
196456,13.16,32.13,4104.00
196487,-7.73,25.06,131328.00
196518,12.91,32.60,4104.00
196549,-7.79,25.14,131328.00
196580,13.10,32.29,4104.00
196612,-7.80,24.91,131328.00
196643,13.02,32.25,4104.00
196674,-7.82,24.94,131328.00
196705,13.00,32.20,4104.00
196736,-7.66,24.92,131328.00
196768,13.11,32.37,4104.00
196799,-7.99,24.54,131328.00
196830,12.96,32.26,4104.00
196861,-8.10,24.76,131328.00
196892,12.89,32.33,4104.00
196923,-7.84,24.75,131328.00
196955,12.69,32.44,4104.00
196986,-7.92,24.72,131328.00
197017,13.00,32.29,4104.00
197048,-7.83,24.65,131328.00
197079,12.90,32.55,4104.00
197111,-7.89,24.53,131328.00
197142,12.95,32.15,4104.00
197173,-8.01,24.53,131328.00
197204,12.84,32.31,4104.00
197235,-7.99,24.52,131328.00
197267,12.85,32.41,4104.00
197298,-8.07,24.29,131328.00
197329,12.89,32.38,4104.00
197360,-7.75,24.39,131328.00
197391,12.73,32.20,4104.00
197423,-8.01,24.09,131328.00
197454,12.75,32.28,4104.00
197485,-7.91,23.94,131328.00
197516,12.75,31.82,4104.00
197547,-8.01,23.94,131328.00
197578,12.56,32.13,4104.00
197610,-7.97,23.79,131328.00
197641,12.57,31.98,4104.00
197672,-7.97,23.92,131328.00
197703,12.60,32.19,4104.00
197734,-7.80,23.78,131328.00
197766,12.51,32.15,4104.00
197797,-7.71,23.78,131328.00
197828,12.51,31.97,4104.00
197859,-7.77,23.37,131328.00
197890,12.55,32.01,4104.00
197922,-7.72,23.31,131328.00
197953,12.55,31.79,4104.00
197984,-7.65,23.45,131328.00
198015,12.47,32.03,4104.00
198046,-7.76,23.25,131328.00
198077,12.33,31.80,4104.00
198109,-7.50,23.40,131328.00
198140,12.53,31.52,4104.00
198171,-7.77,23.53,131328.00
198202,12.49,31.86,4104.00
198233,-7.51,23.38,131328.00
198265,12.47,31.46,4104.00
198296,-7.61,23.44,131328.00
198327,12.32,31.77,4104.00
198358,-7.38,23.59,131328.00
198389,12.48,32.02,4104.00
198421,-7.58,23.60,131328.00
198452,12.61,31.99,4104.00
198483,-7.49,23.52,131328.00
198514,12.69,32.09,4104.00
198545,-7.57,23.76,131328.00
198576,12.67,31.78,4104.00
198608,-7.41,23.66,131328.00
198639,12.55,32.17,4104.00
198670,-7.53,23.70,131328.00
198701,12.54,31.72,4104.00
198732,-7.50,23.76,131328.00
198764,12.41,31.92,4104.00
198795,-7.34,23.99,131328.00
198826,12.55,31.99,4104.00
198857,-7.36,23.94,131328.00
198888,12.40,31.91,4104.00
198920,-7.08,23.90,131328.00
198951,12.47,31.99,4104.00
198982,-7.36,24.21,131328.00
199013,12.55,31.81,4104.00
199044,-7.28,24.04,131328.00
199076,12.55,32.09,4104.00
199107,-7.33,24.17,131328.00
199138,12.71,31.83,4104.00
199169,-7.41,24.19,131328.00
199200,12.60,31.98,4104.00
199231,-7.07,24.15,131328.00
199263,12.49,31.91,4104.00
199294,-7.34,24.10,131328.00
199325,12.42,31.95,4104.00
199356,-7.48,23.92,131328.00
199387,12.56,31.52,4104.00
199419,-7.29,23.83,131328.00
199450,12.41,31.66,4104.00
199481,-6.85,24.03,131328.00
199512,12.30,31.76,4104.00
199543,-6.98,23.78,131328.00
199575,12.43,31.40,4104.00
199606,-7.32,23.80,131328.00
199637,12.51,31.43,4104.00
199668,-7.10,23.54,131328.00
199699,12.33,31.57,4104.00
199730,-7.14,23.94,131328.00
199762,12.38,31.60,4104.00
199793,-7.32,23.75,131328.00
199824,12.51,31.60,4104.00
199855,-7.19,23.70,131328.00
199886,12.49,31.62,4104.00
199918,-7.22,23.76,131328.00
199949,12.41,31.66,4104.00
199980,-7.19,23.77,131328.00
200011,12.57,31.48,4104.00
200042,-7.16,23.83,131328.00
200074,12.40,31.83,4104.00
200105,-7.45,23.80,131328.00
200136,12.60,31.79,4104.00
200167,-7.20,23.94,131328.00
200198,12.43,31.49,4104.00
200230,-7.16,24.04,131328.00
200261,12.57,32.11,4104.00
200292,-7.21,24.70,131328.00
200323,12.44,32.35,4104.00
200354,-6.93,24.98,131328.00
200385,12.37,32.71,4104.00
200417,-6.93,25.33,131328.00
200448,12.59,32.99,4104.00
200479,-6.98,25.78,131328.00
200510,12.75,32.92,4104.00
200541,-6.93,26.09,131328.00
200573,12.79,33.54,4104.00
200604,-6.92,26.49,131328.00
200635,12.80,33.68,4104.00
200666,-6.71,27.09,131328.00
200697,13.12,33.99,4104.00
200729,-7.12,27.56,131328.00
200760,13.32,34.22,4104.00
200791,-7.13,27.84,131328.00
200822,13.62,34.11,4104.00
200853,-7.11,28.26,131328.00
200884,13.47,34.23,4104.00
200916,-6.93,28.53,131328.00
200947,13.79,34.34,4104.00
200978,-6.74,28.94,131328.00
201009,13.77,34.64,4104.00
201040,-7.10,28.91,131328.00
201072,13.86,34.75,4104.00
201103,-7.13,29.33,131328.00
201134,13.96,34.86,4104.00
201165,-7.06,29.63,131328.00
201196,14.11,35.30,4104.00
201228,-6.93,29.76,131328.00
201259,14.10,35.12,4104.00
201290,-6.54,29.94,131328.00
201321,14.07,35.56,4104.00
201352,-6.81,29.79,131328.00
201384,14.04,35.52,4104.00
201415,-6.73,29.70,131328.00
201446,13.94,35.44,4104.00
201477,-6.65,29.33,131328.00
201508,13.77,35.26,4104.00
201539,-6.66,28.72,131328.00
201571,13.47,34.79,4104.00
201602,-6.50,28.42,131328.00
201633,13.57,34.42,4104.00
201664,-6.58,27.88,131328.00
201695,13.37,34.34,4104.00
201727,-6.55,27.50,131328.00
201758,13.18,33.95,4104.00
201789,-6.76,27.15,131328.00
201820,13.32,33.90,4104.00
201851,-6.73,26.90,131328.00
201883,13.26,33.84,4104.00
201914,-6.91,26.69,131328.00
201945,13.32,33.76,4104.00
201976,-6.79,26.52,131328.00
202007,12.89,34.09,4104.00
202038,-6.91,26.38,131328.00
202070,12.97,34.30,4104.00
202101,-6.95,26.32,131328.00
202132,12.96,34.17,4104.00
202163,-6.96,26.19,131328.00
202194,12.89,34.25,4104.00
202226,-6.78,26.33,131328.00
202257,12.99,33.85,4104.00
202288,-6.79,26.02,131328.00
202319,12.99,33.87,4104.00
202350,-6.97,25.82,131328.00
202382,12.71,34.17,4104.00
202413,-6.96,26.09,131328.00
202444,13.01,34.05,4104.00
202475,-7.02,26.05,131328.00
202506,13.09,34.54,4104.00
202538,-7.08,26.16,131328.00
202569,13.06,34.34,4104.00
202600,-6.95,26.01,131328.00
202631,13.03,34.70,4104.00
202662,-6.85,26.00,131328.00
202693,13.06,34.80,4104.00
202725,-6.89,25.89,131328.00
202756,13.14,34.26,4104.00
202787,-7.01,25.94,131328.00
202818,12.90,34.24,4104.00
202849,-6.90,25.74,131328.00
202881,12.99,34.26,4104.00
202912,-7.06,25.72,131328.00
202943,13.07,34.34,4104.00
202974,-6.91,25.86,131328.00
203005,12.87,34.52,4104.00
203037,-7.08,25.88,131328.00
203068,12.96,34.83,4104.00
203099,-7.02,25.93,131328.00
203130,12.89,34.74,4104.00
203161,-7.03,25.92,131328.00
203192,12.95,34.76,4104.00
203224,-7.10,26.07,131328.00
203255,12.98,34.73,4104.00
203286,-7.09,25.78,131328.00
203317,12.91,34.48,4104.00
203348,-6.96,25.62,131328.00
203380,12.92,34.54,4104.00
203411,-7.12,25.61,131328.00
203442,13.10,34.67,4104.00
203473,-7.15,25.62,131328.00
203504,12.88,34.59,4104.00
203536,-7.18,25.62,131328.00
203567,12.90,34.38,4104.00
203598,-7.18,25.46,131328.00
203629,12.96,34.68,4104.00
203660,-7.02,25.58,131328.00
203692,12.79,34.52,4104.00
203723,-7.09,25.38,131328.00
203754,12.92,34.27,4104.00
203785,-7.16,25.46,131328.00
203816,12.73,34.42,4104.00
203847,-7.06,25.53,131328.00
203879,12.89,34.65,4104.00
203910,-7.21,25.73,131328.00
203941,12.87,34.61,4104.00
203972,-7.01,25.68,131328.00
204003,13.04,34.45,4104.00
204035,-7.20,25.59,131328.00
204066,13.02,34.43,4104.00
204097,-7.15,25.80,131328.00
204128,12.94,34.48,4104.00
204159,-7.16,25.66,131328.00
204191,13.01,34.83,4104.00
204222,-7.05,25.76,131328.00
204253,12.98,34.46,4104.00
204284,-7.02,25.66,131328.00
204315,12.82,34.69,4104.00
204346,-7.23,25.66,131328.00
204378,13.01,34.52,4104.00
204409,-7.27,25.68,131328.00
204440,12.77,34.56,4104.00
204471,-7.01,25.78,131328.00
204502,12.93,34.72,4104.00
204534,-6.90,25.75,131328.00
204565,12.86,34.83,4104.00
204596,-7.08,25.58,131328.00
204627,12.87,34.60,4104.00
204658,-7.10,25.68,131328.00
204690,12.92,34.55,4104.00
204721,-7.11,25.50,131328.00
204752,12.88,34.69,4104.00
204783,-6.86,25.79,131328.00
204814,12.98,34.48,4104.00
204846,-6.85,25.66,131328.00
204877,12.83,34.56,4104.00
204908,-7.22,25.42,131328.00
204939,13.04,34.42,4104.00
204970,-7.06,25.59,131328.00
205001,13.03,34.40,4104.00
205033,-7.06,25.62,131328.00
205064,12.98,34.43,4104.00
205095,-6.98,25.56,131328.00
205126,12.91,34.72,4104.00
205157,-7.08,25.69,131328.00
205189,13.01,34.36,4104.00
205220,-7.05,25.63,131328.00
205251,13.01,34.55,4104.00
205282,-7.12,25.51,131328.00
205313,13.07,34.52,4104.00
205345,-6.94,25.72,131328.00
205376,13.04,34.87,4104.00
205407,-7.08,25.96,131328.00
205438,13.04,34.78,4104.00
205469,-7.01,26.39,131328.00
205500,13.06,34.71,4104.00
205532,-6.97,26.36,131328.00
205563,13.06,34.76,4104.00
205594,-7.12,26.54,131328.00
205625,13.16,34.80,4104.00
205656,-6.98,26.75,131328.00
205688,13.08,34.76,4104.00
205719,-7.02,26.83,131328.00
205750,13.41,35.01,4104.00
205781,-6.91,26.90,131328.00
205812,13.32,34.52,4104.00
205844,-6.90,26.94,131328.00
205875,13.26,34.70,4104.00
205906,-7.01,27.12,131328.00
205937,13.48,34.63,4104.00
205968,-7.03,27.33,131328.00
206000,13.55,34.69,4104.00
206031,-7.08,27.66,131328.00
206062,13.52,35.15,4104.00
206093,-7.01,27.85,131328.00
206124,13.69,34.93,4104.00
206155,-6.75,28.08,131328.00
206187,13.66,35.56,4104.00
206218,-6.99,28.54,131328.00
206249,13.75,35.32,4104.00
206280,-6.92,28.48,131328.00
206311,13.77,35.48,4104.00
206343,-7.03,28.82,131328.00
206374,13.81,35.62,4104.00
206405,-7.16,29.08,131328.00
206436,14.02,35.56,4104.00
206467,-7.15,29.25,131328.00
206499,14.04,35.75,4104.00
206530,-6.99,29.36,131328.00
206561,13.81,35.93,4104.00
206592,-7.05,29.33,131328.00
206623,14.00,35.66,4104.00
206654,-6.97,29.23,131328.00
206686,13.77,35.86,4104.00
206717,-6.97,29.05,131328.00
206748,13.98,35.56,4104.00
206779,-6.99,29.03,131328.00
206810,13.79,35.65,4104.00
206842,-6.83,28.78,131328.00
206873,13.84,35.40,4104.00
206904,-6.85,28.86,131328.00
206935,13.81,35.62,4104.00
206966,-6.91,28.74,131328.00
206998,13.69,35.58,4104.00
207029,-6.88,28.74,131328.00
